1900-William-McKinley,0.092306027,0.0016773077,0.058868088,0.043014825,0.036900768,0.030516178,0.01639433,0.0064928038,0.018829131,0.1292609,0.00027053349,0,0.0080618981,0,0.013634888
1901-Theodore-Roosevelt,0.027022822,0.0015041494,0.084024896,0.048807054,0.047665975,0.027748963,0.012966805,0.015560166,0.097043568,0.028890041,0,0,0.017842324,0,0.0094917012
1902-Theodore-Roosevelt,0.037514408,0,0.076810227,0.059310489,0.044744839,0.022634392,0.011421985,0.0090118411,0.095357854,0.029655245,0,0,0.013727339,0,0.0068112753
1903-Theodore-Roosevelt,0.061577713,0.00048269204,0.06750793,0.058819473,0.037029375,0.014963453,0.0053096125,0.0096538408,0.053647773,0.11136395,0.00048269204,0,0.010895049,0,0.0068956006
1904-Theodore-Roosevelt,0.0381036,0.005618964,0.074158619,0.06491074,0.043429909,0.023646474,0.010242903,0.01000878,0.094527363,0.031138426,0,0.00011706175,0.016330114,0,0.0063798654
1905-Theodore-Roosevelt,0.033713375,0.0010216174,0.075231907,0.074169425,0.03976135,0.023538065,0.0083772629,0.007151322,0.090515304,0.034816722,0,0,0.012954109,0,0.010379633
1906-Theodore-Roosevelt,0.029787234,0.0059053409,0.077941815,0.072644377,0.052323057,0.015848893,0.014025185,0.0075553626,0.097698654,0.019887104,0,0.000086843248,0.017412071,0,0.0020408163
1907-Theodore-Roosevelt,0.037713943,0.0036702745,0.07318078,0.091794315,0.042020898,0.022396165,0.011123179,0.0021722033,0.072394292,0.027002734,0,0,0.015842103,0,0.017377626
1908-Theodore-Roosevelt,0.044561774,0.0050686378,0.079725449,0.071277719,0.040337909,0.019904963,0.01124604,0.0060190074,0.093822598,0.019324182,0,0,0.016895459,0.00026399155,0.0097148891
1909-William-Howard-Taft,0.082633574,0,0.055361522,0.075871294,0.034108642,0.028163781,0.00081741844,0.0029724307,0.0094374675,0.11934309,0,0,0.0081741844,0.00066879691,0.02325927
1910-William-Howard-Taft,0.092009046,0,0.045533358,0.095288353,0.028571429,0.028872974,0.0017338862,0.0030908406,0.011534112,0.10689785,0.00071617037,0.000037693178,0.010327931,0,0.017979646
1911-William-Howard-Taft,0.088412504,0,0.05457562,0.078021306,0.031741181,0.024231575,0.0045843521,0.0032745372,0.011089766,0.11618058,0,0.000043660496,0.010260217,0,0.020913378
1912-William-Howard-Taft,0.087243913,0,0.063677793,0.059407973,0.040316952,0.036047132,0.0044750996,0.0073900727,0.010715605,0.10317363,0,0.00032844767,0.014410642,0,0.020404812
1913-Woodrow-Wilson,0.035971223,0,0.10848921,0.025035971,0.072230216,0.035971223,0.018129496,0.017553957,0.016115108,0.031079137,0,0,0.0086330935,0,0.014388489
1914-Woodrow-Wilson,0.02680784,0,0.11331381,0.018247353,0.056093715,0.020725389,0.038071638,0.030186979,0.015769317,0.012615454,0.0013516558,0,0.020049561,0.0051813472,0.00067582789
1915-Woodrow-Wilson,0.042564512,0,0.10627827,0.016626762,0.047353019,0.022745411,0.059590317,0.025538707,0.014099495,0.019686087,0,0,0.013700452,0,0.023144453
1916-Woodrow-Wilson,0.077257364,0,0.10429744,0.066151618,0.069048769,0.023177209,0.0082085949,0.0096571704,0.015451473,0.00048285852,0,0,0.0053114437,0,0.027040077
1917-Woodrow-Wilson,0.033342016,0.0013024225,0.088304246,0.008856473,0.046105757,0.008335504,0.07580099,0.067465486,0.025266997,0.002604845,0,0,0.0054701745,0,0.0049492055
1918-Woodrow-Wilson,0.037050898,0,0.094685629,0.017964072,0.041729042,0.026946108,0.07747006,0.015157186,0.01366018,0.005988024,0.0065494012,0,0.018525449,0,0.021893713
1919-Woodrow-Wilson,0.057118317,0.0032209577,0.097702384,0.038651492,0.051535323,0.029847541,0.025552931,0.028559158,0.015675327,0.0021473051,0.00085892205,0,0.01674898,0,0.057762508
1920-Woodrow-Wilson,0.073820396,0.0003805175,0.094748858,0.023972603,0.029680365,0.020928463,0.017884323,0.038812785,0.0091324201,0.0053272451,0.023211568,0.0003805175,0.0098934551,0.0053272451,0.059741248
1921-Warren-G-Harding,0.047784694,0,0.089527646,0.058586598,0.030025632,0.037898206,0.018308312,0.019040644,0.010435738,0.012998902,0.00036616624,0.0032954962,0.030941047,0,0.075430245
1922-Warren-G-Harding,0.026306434,0.0044436545,0.075186633,0.094560967,0.043014575,0.039637398,0.014575187,0.020618557,0.012797725,0.0055101315,0,0,0.034482759,0.0010664771,0.075186633
1923-Calvin-Coolidge,0.056091954,0,0.089808429,0.076628352,0.022375479,0.043371648,0.0044444444,0.012873563,0.0076628352,0.017471264,0.0081226054,0,0.015938697,0.0022988506,0.084137931
1924-Calvin-Coolidge,0.065847884,0,0.078869488,0.071026931,0.029150636,0.061408701,0.0022195916,0.017312814,0.00059189109,0.01065404,0.0010358094,0.00073986387,0.013761468,0,0.078573542
1925-Calvin-Coolidge,0.068463357,0.000094562648,0.079621749,0.078014184,0.024680851,0.046903073,0.0053900709,0.01248227,0.0056737589,0.013522459,0.0012293144,0.000094562648,0.022695035,0.00028368794,0.064491726
1926-Calvin-Coolidge,0.04740474,0.00060006001,0.082208221,0.070907091,0.02560256,0.04740474,0.00460046,0.01180118,0.01060106,0.0210021,0,0,0.01810181,0.00010001,0.091109111
1927-Calvin-Coolidge,0.054050885,0,0.086059327,0.058037285,0.024621878,0.058858014,0.005862352,0.0080900457,0.0093797632,0.026966819,0.0028139289,0,0.015124868,0,0.093094149
1928-Calvin-Coolidge,0.059169329,0,0.084217252,0.059552716,0.034121406,0.064664537,0.0028115016,0.0062619808,0.0079233227,0.032460064,0.0028115016,0,0.026325879,0,0.078083067
1929-Herbert-Hoover,0.082706767,0,0.054323308,0.054699248,0.026973684,0.050093985,0.0031015038,0.0070488722,0.0018796992,0.028947368,0.0040413534,0.0031015038,0.017669173,0,0.11729323
1930-Herbert-Hoover,0.071053233,0,0.039753256,0.05231894,0.011880283,0.039296322,0,0.0054832077,0,0.010966415,0.013022618,0.0045693397,0.023075166,0,0.19762394
1931-Herbert-Hoover,0.059682654,0.00090155067,0.045438154,0.042372881,0.022358457,0.059141724,0,0.014785431,0,0.002704652,0.0063108547,0,0.019293184,0,0.2010458
1932-Herbert-Hoover,0.060135304,0,0.05387121,0.02129792,0.024304686,0.051616136,0.0030067652,0.016286645,0.0055124029,0.0067652217,0.00050112754,0,0.034076673,0.00075169131,0.18316211
1934-Franklin-D-Roosevelt,0.028610983,0,0.1176742,0.028149515,0.038763267,0.033225658,0.0073834795,0.031379788,0.0087678819,0,0.020766036,0,0.047531149,0.011998154,0.077065067
1935-Franklin-D-Roosevelt,0.019694297,0.00088183422,0.10582011,0.017636684,0.037330982,0.041740153,0.0085243974,0.030570253,0.010875955,0,0.02792475,0.00029394474,0.042328042,0.015873016,0.086713698
1936-Franklin-D-Roosevelt,0.015902965,0.0037735849,0.093261456,0.011320755,0.04097035,0.016172507,0.042857143,0.087331536,0.014555256,0.0026954178,0.00080862534,0,0.055525606,0.014555256,0.019407008
1937-Franklin-D-Roosevelt,0.027704979,0.009734182,0.087233246,0.024335455,0.048296518,0.041183077,0,0.064020966,0.0033695245,0.004867091,0.011231748,0,0.063272183,0,0.057281917
1938-Franklin-D-Roosevelt,0.019264448,0.0045971979,0.080122592,0.016856392,0.039842382,0.032180385,0.01466725,0.03502627,0.021672504,0,0.035464098,0,0.051882662,0,0.079684764
1939-Franklin-D-Roosevelt,0.0079408543,0.015881709,0.069824754,0.0090361446,0.04162103,0.027382256,0.041347207,0.068181818,0.0084884995,0,0.025191676,0.0035596933,0.057776561,0.012595838,0.047918949
1940-Franklin-D-Roosevelt,0.012242268,0.013853093,0.059278351,0.013530928,0.044458763,0.043492268,0.035115979,0.12177835,0.0051546392,0,0.011275773,0,0.048002577,0.006121134,0.011920103
1941-Franklin-D-Roosevelt,0.02134901,0.01299505,0.047339109,0.0021658416,0.065594059,0.023514851,0.068378713,0.11324257,0.0037128713,0.0012376238,0.023205446,0,0.034344059,0,0.00061881188
1942-Franklin-D-Roosevelt,0.019451813,0.014441497,0.019157088,0.0055997642,0.042145594,0.008841733,0.16681403,0.06248158,0.0050103154,0.0041261421,0.026525199,0.0023577955,0.02858827,0.011199528,0.0011788977
1943-Franklin-D-Roosevelt,0.00789177,0.0058624577,0.026606539,0.0060879369,0.047576099,0.022547914,0.17587373,0.069898534,0.00022547914,0.003156708,0.015558061,0,0.026832018,0.0092446449,0
1944-Franklin-D-Roosevelt,0.028111354,0.004639738,0.061681223,0.0024563319,0.049672489,0.017194323,0.09279476,0.051310044,0.0019104803,0,0.042030568,0.0016375546,0.064683406,0.004639738,0.0062772926
1945-Franklin-D-Roosevelt,0.02760005,0.002760005,0.031363693,0.0086563794,0.05281646,0.035127337,0.14427299,0.044285535,0.0031363693,0.0060218291,0.039769163,0,0.026721867,0.00012545477,0.012420023
1946-Harry-S-Truman,0.047788146,0.00011333157,0.026179593,0.011484266,0.018964149,0.07676325,0.012202032,0.014015338,0.00098220694,0.0021155226,0.16221525,0.00060443504,0.029995089,0,0.085074232
1947-Harry-S-Truman,0.02638747,0.0010214505,0.053966633,0.017024174,0.028941096,0.083418454,0.012938372,0.040517535,0.00068096697,0.0044262853,0.067926456,0.0039155601,0.035410283,0,0.084439905
1948-Harry-S-Truman,0.013118063,0.009889001,0.03975782,0.00020181635,0.041170535,0.070232089,0,0.083350151,0.0064581231,0,0.084561049,0,0.046821393,0,0.059334006
1949-Harry-S-Truman,0.015615616,0.014714715,0.047447447,0,0.054354354,0.080780781,0,0.063363363,0,0.0012012012,0.05975976,0,0.037537538,0.003003003,0.075675676
1950-Harry-S-Truman,0.0076289902,0.011242722,0.043364786,0,0.050993776,0.074683798,0.0032122064,0.10921502,0.0098373821,0,0.045372415,0.0032122064,0.040955631,0.0032122064,0.033326641
1951-Harry-S-Truman,0.0023023791,0.012790995,0.023535431,0,0.046303402,0.046815042,0.059606037,0.16551548,0.0066513175,0,0.021744692,0.0015349194,0.022256332,0,0.0056280379
1952-Harry-S-Truman,0.0057892706,0.01119259,0.030104207,0.0057892706,0.047279043,0.048243921,0.0563489,0.11539946,0.00019297569,0,0.031840988,0.0071401003,0.028753377,0.006754149,0.024121961
1953-Dwight-D-Eisenhower,0.030682992,0,0.049712347,0.01312878,0.043664257,0.083788169,0.0076707479,0.069036731,0.0084083198,0.0053105178,0.044844372,0.0066381472,0.042041599,0,0.060775926
1953-Harry-S-Truman,0.012969066,0.018709472,0.038056766,0.0020197725,0.049643882,0.036249601,0.033592006,0.16742851,0.0035080259,0,0.020304029,0.0047836717,0.027957904,0.0064845328,0.0079727862
1954-Dwight-D-Eisenhower,0.027166437,0.003610729,0.029401651,0.0080811554,0.039718019,0.10986933,0.0060178817,0.06894773,0,0,0.051753783,0.0089408528,0.041953232,0,0.090955983
1955-Dwight-D-Eisenhower,0.025364886,0.0034008786,0.029899391,0.011761372,0.031741533,0.10245147,0.006234944,0.088139436,0.0018421426,0.0035425818,0.052288508,0.02423126,0.03981862,0.0012753295,0.079070427
1956-Dwight-D-Eisenhower,0.026724674,0.011684276,0.032193909,0.009695463,0.037041641,0.11833437,0.0083281541,0.062896209,0.0053449347,0.0018645121,0.055065258,0.023492853,0.033436917,0,0.066749534
1957-Dwight-D-Eisenhower,0.016844191,0.0044587565,0.062174882,0.0049541739,0.034926926,0.097844934,0.0029725043,0.10378994,0.010403765,0,0.029229626,0.021550656,0.045330691,0,0.039137974
1958-Dwight-D-Eisenhower,0.013372336,0.01065608,0.043460092,0.002507313,0.043460092,0.07981613,0.013163393,0.13079816,0.00062682825,0.0014625992,0.053907229,0.0096113665,0.03343084,0.0029251985,0.025908901
1959-Dwight-D-Eisenhower,0.023706452,0.013811585,0.034838178,0,0.051948052,0.083900227,0.0086580087,0.094413523,0.0049474335,0,0.056689342,0.017934447,0.039991754,0.0018552876,0.035456607
1960-Dwight-D-Eisenhower,0.027681661,0.013112366,0.04061191,0.0058277181,0.064469131,0.058641413,0.010562739,0.12019669,0.0047350209,0,0.035330541,0.010198507,0.04443635,0,0.033327263
1961-John-F-Kennedy,0.019299642,0.025268603,0.037007561,0.00019896538,0.074612018,0.062674095,0.010943096,0.071826502,0,0.0033824115,0.045961003,0.025865499,0.072423398,0.0053720653,0.016315161
1961-Dwight-D-Eisenhower,0.01715439,0.015304406,0.019172553,0.0045408678,0.02909519,0.11789438,0.0090817356,0.072653885,0.005213589,0.007568113,0.060881265,0.047258661,0.05213589,0,0.071308443
1962-John-F-Kennedy,0.013944542,0.033498958,0.016989902,0.0044878987,0.064433403,0.057701555,0.010899183,0.081102741,0.0046481808,0.0027247956,0.050969707,0.03061388,0.058983812,0.017951595,0.026125982
1963-John-F-Kennedy,0.0036871725,0.02949738,0.027944886,0,0.05783039,0.03628954,0.012031826,0.1018824,0.010673394,0,0.043469823,0.037065787,0.071608772,0.015136814,0.01474869
1964-Lyndon-B-Johnson,0.0087124879,0.050661504,0.019038399,0,0.051629558,0.059373992,0.019038399,0.051306873,0,0.00032268474,0.044207809,0.025169409,0.064214263,0.023233301,0.013230074
1965-Lyndon-B-Johnson,0.0032856137,0.049284206,0.026754283,0,0.076977235,0.053039193,0.0039896738,0.080732222,0.0042243605,0,0.018774935,0.015254635,0.060079793,0.031682704,0.0075099742
1966-Lyndon-B-Johnson,0.01222264,0.03967657,0.028958255,0.0030086499,0.07615645,0.039112448,0.026513727,0.057164347,0.0062053404,0,0.019744265,0.010718315,0.052839413,0.04569387,0.0099661527
1967-Lyndon-B-Johnson,0.0093663106,0.029708766,0.026342748,0.00043904581,0.058539441,0.033660179,0.017854529,0.042002049,0.002195229,0.0039514123,0.040684911,0.025903703,0.066588614,0.048295039,0.013756769
1968-Lyndon-B-Johnson,0.024080843,0.026445926,0.018920662,0.00021500753,0.053106859,0.044076543,0.0030101054,0.027735971,0,0.0012900452,0.054181896,0.0399914,0.068372393,0.066652333,0.013330467
1969-Lyndon-B-Johnson,0.025957337,0.042405551,0.025443331,0.0084811103,0.048830635,0.031354408,0.0053970702,0.047545618,0,0.00025700334,0.019789257,0.026471344,0.045232588,0.061680802,0.014135184
1970-Richard-M-Nixon,0,0.028004667,0.028704784,0.0032672112,0.053908985,0.039439907,0.010268378,0.060210035,0,0,0.021470245,0.035005834,0.076312719,0.057176196,0.0035005834
1971-Richard-M-Nixon,0.013280522,0.038443616,0.032851817,0,0.061276794,0.031453868,0,0.018639329,0.0025629077,0,0.029589935,0.014911463,0.093662628,0.071994408,0.0034948742
1972-Richard-M-Nixon,0.0059585335,0.030218277,0.023590928,0.0043776981,0.04596583,0.11467137,0.00060801362,0.01295069,0,0.0027968626,0.058065301,0.063476622,0.060922965,0.022739709,0.021280477
1973-Richard-M-Nixon,0.0062578223,0.046933667,0.03379224,0,0.056946183,0.035043805,0,0.063829787,0.0012515645,0.00062578223,0.017521902,0.042553191,0.10387985,0.023779725,0
1974-Richard-M-Nixon,0.017595582,0.01314989,0.016800037,0.0055688146,0.032336562,0.14296411,0,0.0081426365,0.0018250737,0,0.041415134,0.10941083,0.057279236,0.0055220179,0.040525996
1975-Gerald-R-Ford,0.0089605735,0.006656426,0.011520737,0,0.039426523,0.076036866,0.0012800819,0.023809524,0.0046082949,0.00076804916,0.055299539,0.10983103,0.071172555,0.043778802,0.02764977
1976-Gerald-R-Ford,0.0092534175,0.015141956,0.011566772,0.00021030494,0.032176656,0.059095689,0.0067297581,0.039957939,0.0075709779,0,0.027760252,0.059936909,0.10052576,0.084752892,0.012618297
1977-Gerald-R-Ford,0.0082068578,0.024395728,0.030129286,0.0055087128,0.038785835,0.055986509,0.0070826307,0.052726251,0,0.0019111861,0.025070264,0.067116358,0.074423834,0.044969084,0.010230467
1978-Jimmy-Carter,0.011340206,0.0048969072,0.010738832,0.0051546392,0.028522337,0.17534364,0.00042955326,0.0024914089,0,0.0077319588,0.021993127,0.20446735,0.032474227,0.0060137457,0.035223368
1979-Jimmy-Carter,0.012757558,0.0093394955,0.0090506451,0.0066917004,0.031677258,0.16652224,0.00019256692,0.0076063932,0,0,0.017908723,0.17971308,0.036250722,0.010254188,0.032351242
1980-Jimmy-Carter,0.014145506,0.0064184452,0.0090668328,0.0059510827,0.030690139,0.16441813,0,0.0099080854,0,0.0037700576,0.019847328,0.19940801,0.033400841,0.0023368126,0.027605546
1981-Ronald-Reagan,0.016462841,0.012699906,0.023518344,0,0.020696143,0.074317968,0.0018814675,0,0.0047036689,0,0.048447789,0.054092192,0.079962371,0.074082785,0.030809031
1981-Jimmy-Carter,0.012317616,0.0080479189,0.011949009,0.0053448011,0.032621717,0.15481493,0.00021502073,0.019904777,0,0.0076178774,0.020611273,0.18900323,0.034096145,0.0025495316,0.029549992
1982-Ronald-Reagan,0.0018057785,0.013443018,0.02347512,0,0.028089888,0.044743178,0.0048154093,0.046147673,0.0064205457,0.0046147673,0.0214687,0.040529695,0.11536918,0.089085072,0.014044944
1983-Ronald-Reagan,0.0094813162,0.033463469,0.021751255,0,0.028258041,0.045733408,0,0.049637479,0.0042758877,0,0.024911694,0.05558654,0.08291504,0.084030489,0.013571296
1984-Ronald-Reagan,0.016376233,0.065294982,0.012807054,0,0.03317237,0.037581356,0.013226958,0.058366576,0,0,0.0060885996,0.026453916,0.074532857,0.11211421,0.0041990342
1985-Ronald-Reagan,0.00073457395,0.062438786,0.013222331,0,0.030117532,0.036973555,0.010039177,0.064152791,0.0019588639,0,0.0073457395,0.042360431,0.077130264,0.11728697,0.0085700294
1986-Ronald-Reagan,0.0065050266,0.065937315,0.018332348,0,0.049379066,0.020106446,0.014488468,0.059432289,0.00059136606,0,0.0011827321,0.023063276,0.070668244,0.13837966,0.0011827321
1987-Ronald-Reagan,0.012097883,0.058014847,0.014297498,0.00054990377,0.044267253,0.019246632,0.0087984603,0.054165521,0.0049491339,0.0085235084,0,0.02777014,0.0657135,0.10338191,0
1988-Ronald-Reagan,0.013805004,0.047886109,0.024158758,0.00021570319,0.031924072,0.022648835,0.006686799,0.0608283,0.0012942192,0.005608283,0.005608283,0.025237274,0.072476273,0.13050043,0.00021570319
1989-George-Bush,0.01384682,0.048896582,0.016226742,0,0.044353094,0.035482475,0.0045434877,0.046300303,0.001947209,0,0.0071397663,0.046300303,0.061661618,0.11185634,0
1990-George-Bush,0,0.058823529,0.0098495212,0.0024623803,0.048426813,0.020519836,0.0060191518,0.062106703,0.0054719562,0.004377565,0.0065663475,0.021067031,0.074145007,0.10068399,0
1991-George-Bush,0,0.055845511,0.030793319,0.0044363257,0.025052192,0.024269311,0.02322547,0.084290188,0,0.001565762,0.0052192067,0.037839248,0.073068894,0.062891441,0.0088726514
1992-George-Bush,0.0059377559,0.034807535,0.018427518,0,0.033988534,0.02047502,0.016584767,0.03009828,0,0.0053235053,0.010647011,0.016789517,0.054463554,0.15561016,0.0022522523
1993-William-J-Clinton,0.0092303112,0.031561709,0.011016823,0,0.035134733,0.020693762,0,0.012654459,0.00044662796,0,0.012207831,0.019800506,0.073246985,0.1618282,0.010719071
1994-William-J-Clinton,0,0.065966387,0.01372549,0.0011204482,0.024229692,0.022969188,0.0025210084,0.018207283,0.00028011204,0,0.0029411765,0.027170868,0.049159664,0.19145658,0
1995-William-J-Clinton,0.0039655563,0.057443916,0.020054385,0,0.031611149,0.015182416,0.0065714933,0.0074779062,0.0028325402,0.00045320644,0,0.014615908,0.054837979,0.16383413,0.0066847949
1996-William-J-Clinton,0.0004929346,0.10630956,0.012980611,0.0019717384,0.029247453,0.017745646,0.0078869537,0.0067367729,0.0018074269,0.00098586921,0.00032862307,0.024975353,0.05455143,0.15757476,0.0054222806
1997-William-J-Clinton,0,0.15182683,0.01059257,0.0032238256,0.038378876,0.020724593,0.0069081977,0.022720295,0,0.0042984341,0.0023027326,0.016119128,0.049431993,0.11268038,0
1998-William-J-Clinton,0.0065855404,0.13113815,0.0060128848,0.00014316392,0.043664996,0.023192555,0.0052970651,0.018897638,0.0024337867,0.0050107373,0.00014316392,0.027630637,0.050107373,0.12226199,0
1999-William-J-Clinton,0,0.15282023,0.0030564046,0.0033342595,0.039455404,0.025423729,0.0038899694,0.016254515,0,0.0023617672,0.0076410114,0.032231175,0.045984996,0.10850236,0.0052792442
2000-William-J-Clinton,0.00011548678,0.14274166,0.0056588521,0.0025407091,0.034184086,0.022635408,0.0053123917,0.016861069,0.0025407091,0.00023097355,0.00023097355,0.026561959,0.046656658,0.12114563,0.0018477884
